id,year
300231,2018
300231,2019
300231,2020
300231,2021
300232,2011
300232,2012
300232,2013
300232,2014
300232,2015
300232,2016
300232,2017
300232,2018
300232,2019
300232,2020
300232,2021
300233,2011
300233,2012
300233,2013
300233,2014
300233,2015
300233,2016
300233,2017
300233,2018
300233,2019
300233,2020
300233,2021
300234,2011
300234,2012
300234,2013
300234,2014
300234,2015
300234,2016
300234,2017
300234,2018
300234,2019
300234,2020
300234,2021
300235,2011
300235,2012
300235,2013
300235,2014
300235,2015
300235,2016
300235,2017
300235,2018
300235,2019
300235,2020
300235,2021
300236,2011
300236,2012
300236,2013
300236,2014
300236,2015
300236,2016
300236,2017
300236,2018
300236,2019
300236,2020
300236,2021
300237,2011
300237,2012
300237,2013
300237,2014
300237,2015
300237,2016
300237,2017
300237,2018
300237,2019
300237,2020
300237,2021
300238,2011
300238,2012
300238,2013
300238,2014
300238,2015
300238,2016
300238,2017
300238,2018
300238,2019
300238,2020
300238,2021
300239,2011
300239,2012
300239,2013
300239,2014
300239,2015
300239,2016
300239,2017
300239,2018
300239,2019
300239,2020
300239,2021
300240,2011
300240,2012
300240,2013
300240,2014
300240,2015
300240,2016
300240,2017
300240,2018
300240,2019
300240,2020
300240,2021
300241,2011
300241,2012
300241,2013
300241,2014
300241,2015
300241,2016
300241,2017
300241,2018
300241,2019
300241,2020
300241,2021
300242,2011
300242,2012
300242,2013
300242,2014
300242,2015
300242,2016
300242,2017
300242,2018
300242,2019
300242,2020
300242,2021
300243,2011
300243,2012
300243,2013
300243,2014
300243,2015
300243,2016
300243,2017
300243,2018
300243,2019
300243,2020
300243,2021
300244,2011
300244,2012
300244,2013
300244,2014
300244,2015
300244,2016
300244,2017
300244,2018
300244,2019
300244,2020
300244,2021
300245,2011
300245,2012
300245,2013
300245,2014
300245,2015
300245,2016
300245,2017
300245,2018
300245,2019
300245,2020
300245,2021
300246,2011
300246,2012
300246,2013
300246,2014
300246,2015
300246,2016
300246,2017
300246,2018
300246,2019
300246,2020
300246,2021
300247,2011
300247,2012
300247,2013
300247,2014
300247,2015
300247,2016
300247,2017
300247,2018
300247,2019
300247,2020
300247,2021
300248,2011
300248,2012
300248,2013
300248,2014
300248,2015
300248,2016
300248,2017
300248,2018
300248,2019
300248,2020
300248,2021
300249,2011
300249,2012
300249,2013
300249,2014
300249,2015
300249,2016
300249,2017
300249,2018
300249,2019
300249,2020
300249,2021
300250,2011
300250,2012
300250,2013
300250,2014
300250,2015
300250,2016
300250,2017
300250,2018
300250,2019
300250,2020
300250,2021
300252,2011
300252,2012
300252,2013
300252,2014
300252,2015
300252,2016
300252,2017
300252,2018
300252,2019
300252,2020
300252,2021
300253,2011
300253,2012
300253,2013
300253,2014
300253,2015
300253,2016
300253,2017
300253,2018
300253,2019
300253,2020
300253,2021
300254,2011
300254,2012
300254,2013
300254,2014
300254,2015
300254,2016
300254,2017
300254,2018
300254,2019
300254,2020
300254,2021
300255,2011
300255,2012
300255,2013
300255,2014
300255,2015
300255,2016
300255,2017
300255,2018
300255,2019
300255,2020
300255,2021
300257,2011
300257,2012
300257,2013
300257,2014
300257,2015
300257,2016
300257,2017
300257,2018
300257,2019
300257,2020
300257,2021
300258,2011
300258,2012
300258,2013
300258,2014
300258,2015
300258,2016
300258,2017
300258,2018
300258,2019
300258,2020
300258,2021
300259,2011
300259,2012
300259,2013
300259,2014
300259,2015
300259,2016
300259,2017
300259,2018
300259,2019
300259,2020
300259,2021
300260,2011
300260,2012
300260,2013
300260,2014
300260,2015
300260,2016
300260,2017
300260,2018
300260,2019
300260,2020
300260,2021
300261,2011
300261,2012
300261,2013
300261,2014
300261,2015
300261,2016
300261,2017
300261,2018
300261,2019
300261,2020
300261,2021
300262,2011
300262,2012
300262,2013
300262,2014
300262,2015
300262,2016
300262,2017
300262,2018
300262,2019
300262,2020
300262,2021
300263,2011
300263,2012
300263,2013
300263,2014
300263,2015
300263,2016
300263,2017
300263,2018
300263,2019
300263,2020
300263,2021
300264,2011
300264,2012
300264,2013
300264,2014
300264,2015
300264,2016
300264,2017
300264,2018
300264,2019
300264,2020
300264,2021
300265,2011
300265,2012
300265,2013
300265,2014
300265,2015
300265,2016
300265,2017
300265,2018
300265,2019
300265,2020
300265,2021
300266,2011
300266,2012
300266,2013
300266,2014
300266,2015
300266,2016
300266,2017
300266,2018
300266,2019
300266,2020
300266,2021
300267,2011
300267,2012
300267,2013
300267,2014
300267,2015
300267,2016
300267,2017
300267,2018
300267,2019
300267,2020
300267,2021
300268,2011
300268,2012
300268,2013
300268,2014
300268,2015
300268,2016
300268,2017
300268,2018
300268,2019
300268,2020
300268,2021
300269,2011
300269,2012
300269,2013
300269,2014
300269,2015
300269,2016
300269,2017
300269,2018
300269,2019
300269,2020
300269,2021
300270,2011
300270,2012
300270,2013
300270,2014
300270,2015
300270,2016
300270,2017
300270,2018
300270,2019
300270,2020
300270,2021
300271,2011
300271,2012
300271,2013
300271,2014
300271,2015
300271,2016
300271,2017
300271,2018
300271,2019
300271,2020
300271,2021
300272,2011
300272,2012
300272,2013
300272,2014
300272,2015
300272,2016
300272,2017
300272,2018
300272,2019
300272,2020
300272,2021
300274,2011
300274,2012
300274,2013
300274,2014
300274,2015
300274,2016
300274,2017
300274,2018
300274,2019
300274,2020
300274,2021
300275,2011
300275,2012
300275,2013
300275,2014
300275,2015
300275,2016
300275,2017
300275,2018
300275,2019
300275,2020
300275,2021
300276,2011
300276,2012
300276,2013
300276,2014
300276,2015
300276,2016
300276,2017
300276,2018
300276,2019
300276,2020
300276,2021
300277,2011
300277,2012
300277,2013
300277,2014
300277,2015
300277,2016
300277,2017
300277,2018
300277,2019
300277,2020
300277,2021
300278,2011
300278,2012
300278,2013
300278,2014
300278,2015
300278,2016
300278,2017
300278,2018
300278,2019
300278,2020
300278,2021
300279,2011
300279,2012
300279,2013
300279,2014
300279,2015
300279,2016
300279,2017
300279,2018
300279,2019
300279,2020
300279,2021
300280,2011
300280,2012
300280,2013
300280,2014
300280,2015
300280,2016
300280,2017
300280,2018
300280,2019
300280,2020
300280,2021
300281,2011
300281,2012
300281,2013
300281,2014
300281,2015
300281,2016
300281,2017
300281,2018
300281,2019
300281,2020
300281,2021
300283,2011
300283,2012
300283,2013
300283,2014
300283,2015
300283,2016
300283,2017
300283,2018
300283,2019
300283,2020
300283,2021
300284,2011
300284,2012
300284,2013
300284,2014
300284,2015
300284,2016
300284,2017
300284,2018
300284,2019
300284,2020
300284,2021
300285,2011
300285,2012
300285,2013
300285,2014
300285,2015
300285,2016
300285,2017
300285,2018
300285,2019
300285,2020
300285,2021
300286,2011
300286,2012
300286,2013
300286,2014
300286,2015
300286,2016
300286,2017
300286,2018
300286,2019
300286,2020
300286,2021
300287,2011
300287,2012
300287,2013
300287,2014
300287,2015
300287,2016
300287,2017
300287,2018
300287,2019
300287,2020
300287,2021
300288,2011
300288,2012
300288,2013
300288,2014
300288,2015
300288,2016
300288,2017
300288,2018
300288,2019
300288,2020
300288,2021
300289,2011
300289,2012
300289,2013
300289,2014
300289,2015
300289,2016
300289,2017
300289,2018
300289,2019
300289,2020
300289,2021
300290,2011
300290,2012
300290,2013
300290,2014
300290,2015
300290,2016
300290,2017
300290,2018
300290,2019
300290,2020
300290,2021
300292,2011
300292,2012
300292,2013
300292,2014
300292,2015
300292,2016
300292,2017
300292,2018
300292,2019
300292,2020
300292,2021
300293,2011
300293,2012
300293,2013
300293,2014
300293,2015
300293,2016
300293,2017
300293,2018
300293,2019
300293,2020
300293,2021
300294,2011
300294,2012
300294,2013
300294,2014
300294,2015
300294,2016
300294,2017
300294,2018
300294,2019
300294,2020
300294,2021
300295,2011
300295,2012
300295,2013
300295,2014
300295,2015
300295,2016
300295,2017
300295,2018
300295,2019
300295,2020
300295,2021
300296,2011
300296,2012
300296,2013
300296,2014
300296,2015
300296,2016
300296,2017
300296,2018
300296,2019
300296,2020
300296,2021
300298,2011
300298,2012
300298,2013
300298,2014
300298,2015
300298,2016
300298,2017
300298,2018
300298,2019
300298,2020
300298,2021
300299,2011
300299,2012
300299,2013
300299,2014
300299,2015
300299,2016
300299,2017
300299,2018
300299,2019
300299,2020
300299,2021
300300,2011
300300,2012
300300,2013
300300,2014
300300,2015
300300,2016
300300,2017
300300,2018
300300,2019
300300,2020
300300,2021
300302,2011
300302,2012
300302,2013
300302,2014
300302,2015
300302,2016
300302,2017
300302,2018
300302,2019
300302,2020
300302,2021
300303,2011
300303,2012
300303,2013
300303,2014
300303,2015
300303,2016
300303,2017
300303,2018
300303,2019
300303,2020
300303,2021
300304,2011
300304,2012
300304,2013
300304,2014
300304,2015
300304,2016
300304,2017
300304,2018
300304,2019
300304,2020
300304,2021
300305,2011
300305,2012
300305,2013
300305,2014
300305,2015
300305,2016
300305,2017
300305,2018
300305,2019
300305,2020
300305,2021
300306,2011
300306,2012
300306,2013
300306,2014
300306,2015
300306,2016
300306,2017
300306,2018
300306,2019
300306,2020
300306,2021
300307,2011
300307,2012
300307,2013
300307,2014
300307,2015
300307,2016
300307,2017
300307,2018
300307,2019
300307,2020
300307,2021
300308,2011
300308,2012
300308,2013
300308,2014
300308,2015
300308,2016
300308,2017
300308,2018
300308,2019
300308,2020
300308,2021
300310,2011
300310,2012
300310,2013
300310,2014
300310,2015
300310,2016
300310,2017
300310,2018
300310,2019
300310,2020
300310,2021
300311,2011
300311,2012
300311,2013
300311,2014
300311,2015
300311,2016
300311,2017
300311,2018
300311,2019
300311,2020
300311,2021
300314,2011
300314,2012
300314,2013
300314,2014
300314,2015
300314,2016
300314,2017
300314,2018
300314,2019
300314,2020
300314,2021
300315,2011
300315,2012
300315,2013
300315,2014
300315,2015
300315,2016
300315,2017
300315,2018
300315,2019
300315,2020
300315,2021
300316,2011
300316,2012
300316,2013
300316,2014
300316,2015
300316,2016
300316,2017
300316,2018
300316,2019
300316,2020
300316,2021
300317,2011
300317,2012
300317,2013
300317,2014
300317,2015
300317,2016
300317,2017
300317,2018
300317,2019
300317,2020
300317,2021
300318,2011
300318,2012
300318,2013
300318,2014
300318,2015
300318,2016
300318,2017
300318,2018
300318,2019
300318,2020
300318,2021
300319,2011
300319,2012
300319,2013
300319,2014
300319,2015
300319,2016
300319,2017
300319,2018
300319,2019
300319,2020
300319,2021
300320,2011
300320,2012
300320,2013
300320,2014
300320,2015
300320,2016
300320,2017
300320,2018
300320,2019
300320,2020
300320,2021
300321,2011
300321,2012
300321,2013
300321,2014
300321,2015
300321,2016
300321,2017
300321,2018
300321,2019
300321,2020
300321,2021
300322,2011
300322,2012
300322,2013
300322,2014
300322,2015
300322,2016
300322,2017
300322,2018
300322,2019
300322,2020
300322,2021
300323,2011
300323,2012
300323,2013
300323,2014
300323,2015
300323,2016
300323,2017
300323,2018
300323,2019
300323,2020
300323,2021
300324,2011
300324,2012
300324,2013
300324,2014
300324,2015
300324,2016
300324,2017
300324,2018
300324,2019
300324,2020
300324,2021
300326,2011
300326,2012
300326,2013
300326,2014
300326,2015
300326,2016
300326,2017
300326,2018
300326,2019
300326,2020
300326,2021
300327,2011
300327,2012
300327,2013
300327,2014
300327,2015
300327,2016
300327,2017
300327,2018
300327,2019
300327,2020
300327,2021
300328,2011
300328,2012
300328,2013
300328,2014
300328,2015
300328,2016
300328,2017
300328,2018
300328,2019
300328,2020
300328,2021
300329,2011
300329,2012
300329,2013
300329,2014
300329,2015
300329,2016
300329,2017
300329,2018
300329,2019
300329,2020
300329,2021
300331,2011
300331,2012
300331,2013
300331,2014
300331,2015
300331,2016
300331,2017
300331,2018
300331,2019
300331,2020
300331,2021
300332,2011
300332,2012
300332,2013
300332,2014
300332,2015
300332,2016
300332,2017
300332,2018
300332,2019
300332,2020
300332,2021
300333,2011
300333,2012
300333,2013
300333,2014
300333,2015
300333,2016
300333,2017
300333,2018
300333,2019
300333,2020
300333,2021
300334,2011
300334,2012
300334,2013
300334,2014
300334,2015
300334,2016
300334,2017
300334,2018
300334,2019
300334,2020
300334,2021
300335,2011
300335,2012
300335,2013
300335,2014
300335,2015
300335,2016
300335,2017
300335,2018
300335,2019
300335,2020
300335,2021
300337,2011
300337,2012
300337,2013
300337,2014
300337,2015
300337,2016
300337,2017
300337,2018
300337,2019
300337,2020
300337,2021
300339,2011
300339,2012
300339,2013
300339,2014
300339,2015
300339,2016
300339,2017
300339,2018
300339,2019
300339,2020
300339,2021
300340,2011
300340,2012
300340,2013
300340,2014
300340,2015
300340,2016
300340,2017
300340,2018
300340,2019
300340,2020
300340,2021
300341,2011
300341,2012
300341,2013
300341,2014
300341,2015
300341,2016
300341,2017
300341,2018
300341,2019
300341,2020
300341,2021
300342,2011
300342,2012
300342,2013
300342,2014
300342,2015
300342,2016
300342,2017
300342,2018
300342,2019
300342,2020
300342,2021
300343,2011
300343,2012
300343,2013
300343,2014
300343,2015
300343,2016
300343,2017
300343,2018
300343,2019
300343,2020
300343,2021
300344,2011
300344,2012
300344,2013
300344,2014
300344,2015
300344,2016
300344,2017
300344,2018
300344,2019
300344,2020
300344,2021
300345,2011
300345,2012
300345,2013
300345,2014
300345,2015
300345,2016
300345,2017
300345,2018
300345,2019
300345,2020
300345,2021
300346,2011
300346,2012
300346,2013
300346,2014
300346,2015
300346,2016
300346,2017
300346,2018
300346,2019
300346,2020
300346,2021
300347,2011
300347,2012
300347,2013
300347,2014
300347,2015
300347,2016
300347,2017
300347,2018
300347,2019
300347,2020
300347,2021
300348,2011
300348,2012
300348,2013
300348,2014
300348,2015
300348,2016
300348,2017
300348,2018
300348,2019
300348,2020
300348,2021
300349,2011
300349,2012
300349,2013
300349,2014
300349,2015
300349,2016
300349,2017
300349,2018
300349,2019
300349,2020
300349,2021
300350,2011
300350,2012
300350,2013
300350,2014
300350,2015
300350,2016
300350,2017
300350,2018
300350,2019
300350,2020
300350,2021
300351,2011
300351,2012
300351,2013
300351,2014
300351,2015
300351,2016
300351,2017
300351,2018
300351,2019
300351,2020
300351,2021
300352,2011
300352,2012
300352,2013
300352,2014
300352,2015
300352,2016
300352,2017
300352,2018
300352,2019
300352,2020
300352,2021
300353,2011
300353,2012
300353,2013
300353,2014
300353,2015
300353,2016
300353,2017
300353,2018
300353,2019
300353,2020
300353,2021
300354,2011
300354,2012
300354,2013
300354,2014
300354,2015
300354,2016
300354,2017
300354,2018
300354,2019
300354,2020
300354,2021
300355,2011
300355,2012
300355,2013
300355,2014
300355,2015
300355,2016
300355,2017
300355,2018
300355,2019
300355,2020
300355,2021
